T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
32.0,1.5869238440648674,1.6101122261783203,1.582780884449201,1.5832048771645,1.5859281346268919,1.589230191305223,1.5859916811996664,1.2010790111109557,1.0852738756949825,1.0850272719990657,1.0850272719990657,1.0894503492560985,1.0958058751308755,1.5894503492560985,1.5857095585713725
33.0,1.5869238440648674,1.6101122261783203,1.582780884449201,1.5832048771645,1.5859281346268919,1.589230191305223,1.5859916811996664,1.2010790111109557,1.0852738756949825,1.0850272719990657,1.0850272719990657,1.0894503492560985,1.0958058751308755,1.5894503492560985,1.5857095585713725
34.0,1.5869238440648674,1.6101122261783203,1.582780884449201,1.5832048771645,1.5859281346268919,1.589230191305223,1.5859916811996664,1.2010790111109557,1.0852738756949825,1.0850272719990657,1.0850272719990657,1.0894503492560985,1.0958058751308755,1.5894503492560985,1.5857095585713725
35.0,1.301687700447498,1.7393415116291988,1.2196579960319203,1.4670177510395563,1.4377967878839903,1.3750410394786965,1.5686108123053142,1.0711058900015942,0.9701659411022455,1.30333490423811,0.970001538638301,0.9886950734435483,0.9738210323380824,1.2963744128385868,1.4691453191137025
36.0,1.301687700447498,1.7393415116291988,1.2196579960319203,1.4670177510395563,1.4377967878839903,1.3750410394786965,1.5686108123053142,1.0711058900015942,0.9701659411022455,1.30333490423811,0.970001538638301,0.9886950734435483,0.9738210323380824,1.2963744128385868,1.4691453191137025
37.0,1.301687700447498,1.7393415116291988,1.2196579960319203,1.4670177510395563,1.4377967878839903,1.3750410394786965,1.5686108123053142,1.0711058900015942,0.9701659411022455,1.30333490423811,0.970001538638301,0.9886950734435483,0.9738210323380824,1.2963744128385868,1.4691453191137025
38.0,1.301687700447498,1.7393415116291988,1.2196579960319203,1.4670177510395563,1.4377967878839903,1.3750410394786965,1.5686108123053142,1.0711058900015942,0.9701659411022455,1.30333490423811,0.970001538638301,0.9886950734435483,0.9738210323380824,1.2963744128385868,1.4691453191137025
39.0,1.301687700447498,1.7393415116291988,1.2196579960319203,1.4670177510395563,1.4377967878839903,1.3750410394786965,1.5686108123053142,1.0711058900015942,0.9701659411022455,1.30333490423811,0.970001538638301,0.9886950734435483,0.9738210323380824,1.2963744128385868,1.4691453191137025
40.0,1.132549147302904,1.7397648367855711,1.0311246740735616,1.5446880995771288,1.4216726332002327,1.374049251040823,1.3153772317550958,1.2178960865638186,0.9087533385394636,1.381768469805174,1.1317684456053172,0.9422188366208304,0.9848803025174975,1.142724490926768,1.3246660120403417
41.0,1.0599735273615678,1.4720913967916849,0.9405221434733712,1.0714186391097142,1.3299799893920274,1.2567092792055958,1.0021525588222968,1.085918416155791,0.7863993695707138,1.0577996646498422,0.9149425079642098,0.8006609421103662,0.8404760291738123,1.0971332864620131,1.1163762309555836
42.0,0.8701444623818002,1.4689842367379247,0.7620583763326089,1.2007078813517265,1.237477796055105,1.2088692481288705,0.8859027587864479,0.9570121276639332,0.7326548671991856,0.9039256452582375,0.6039256355782947,0.8217352644930338,0.8520862496582561,1.0000707063576013,1.1065419636806628
43.0,0.9355903536831665,1.482954278655174,0.7464560679439244,1.145284803450181,1.2684580683400832,1.231444614453513,0.8609504001960485,0.9240137051565237,0.7195771302409848,0.9118561638858083,0.5482197914494965,0.8908406063708718,0.7735068628164797,1.053796462546431,1.1261106171271495
44.0,0.896742645028444,1.4113595759824975,0.6729254724663892,0.9074655779400504,1.2082886532671873,1.2732206517551412,0.7377401437560815,0.8890074778352055,0.6725240799988501,1.0136349591519218,0.6803016193652934,0.8262456417193467,0.6707990785621221,0.9189721373469886,1.0329668130423941
45.0,0.8409334231364736,1.3877084916477196,0.6932256643087282,0.9134042386690829,1.1953904384667182,1.2562996203707306,0.7540116212382539,0.896427060343675,0.6929569247378738,1.0127483739438785,0.7002483678939144,0.8372605484621731,0.6915293955022751,0.9241916381130874,1.0049029473281303
46.0,0.7843723005293743,1.360656222181213,0.6860945611015008,0.8879327181609076,1.1280478031030774,1.2121835583115457,0.6908652917302558,0.9019903083646417,0.6598346355038482,0.8156159244020624,0.5656159195620912,0.7863544647272155,0.6313675988685583,0.8267480646843334,0.9697093067864222
47.0,0.6821780409588556,1.3192938834506116,0.6518904484576655,0.8335548924520961,1.1131699614586186,1.1655463120245726,0.6695540662963267,0.9018311339600855,0.6190650848621594,0.7557909018708857,0.4949213335526773,0.7128418385790427,0.6215489117454279,0.7678873716928011,0.9544111842835611
48.0,0.6707713644223059,1.2824116583907623,0.6005251356688519,0.7745055031203113,1.0841894847871867,1.1353899500913187,0.6593872652405756,0.8832853085275202,0.6107438868937173,0.7001061281937467,0.45010612522213034,0.6593426158329351,0.6551822686603075,0.7537612517336201,0.9315709326560517
49.0,0.6726714754309852,1.2560255757080239,0.54411760248805,0.7990720635981317,1.0488932073066297,1.10275592562173,0.6373920886624862,0.9220691122575916,0.5995531093103238,0.648494300432877,0.4177250669206156,0.646959107733504,0.6327215988664574,0.7273395041359121,0.94662333033242
50.0,0.6813222656640402,1.2249383900179371,0.5616048206285534,0.7983768083859548,1.030716172961515,1.0803689659792963,0.6277895166181734,0.9273914250486508,0.6133857084336477,0.6231394827946465,0.40885376596183226,0.6368132481060191,0.5878784184437614,0.7323437055054395,0.9358497742423435
51.0,0.6620329521762974,1.1910217687770899,0.5452205577852632,0.8048612498085942,1.0163460367108315,1.0600243631573791,0.6290007079837535,0.8818487198205158,0.5739142353263618,0.5603870011041185,0.38895842763786725,0.5708123730552038,0.4927339356286919,0.745253076313348,0.9647799030350946
52.0,0.7083906374823726,1.1780343734735883,0.5285379681993905,0.7849318814517495,1.0045196386846442,1.040965735899864,0.6075978196723915,0.8625389749461349,0.5823289196134177,0.5747923445158699,0.4168976057969543,0.5462293739410311,0.4939767222301199,0.7446041028871349,0.9459463467258638
53.0,0.649952045558102,1.1436239669634103,0.4725886525502659,0.7442035146315267,0.9671374843686822,0.9995423514082524,0.6164894507802966,0.8008538651253679,0.5399370316007579,0.5705040880136145,0.39659104350348395,0.5268854413643256,0.4863192374443399,0.6872589701811291,0.9426644558365717
54.0,0.650882661734507,1.133977740464165,0.47012150165401423,0.7199434141587575,0.9666958109924817,1.0009169256545816,0.6197494300765675,0.7772578037287259,0.5273663079998133,0.5561163150187597,0.3928510079276166,0.5150245266148861,0.47694196783285847,0.6669280269420439,0.9383136785581377
55.0,0.6675395232705706,1.108452713554258,0.45974478789163975,0.7012483006729274,0.9545045733871124,0.9955392243169121,0.588469250593921,0.7600407619138593,0.5182548019365393,0.5269926386533877,0.3841354968030494,0.5197559171109398,0.4590804268424852,0.658935382002869,0.9330583858272808
56.0,0.6493862921195392,1.0925245319090133,0.4316272379950322,0.70681160131463,0.9531810500128765,0.9940356066449446,0.5758204146791858,0.7719587216236256,0.48444188386716636,0.5249419506906647,0.3928664799233708,0.4888201030895749,0.4483786818275587,0.639042985817442,0.901950060848683
57.0,0.6009150787527339,1.0872844838208087,0.4224158741628304,0.6856385209767191,0.9495580250353882,0.9898574790472775,0.5873477875401594,0.7422189713522162,0.4694333097171329,0.5227351278750891,0.4040910609146387,0.4736129454840741,0.45648554741008235,0.6253303598896186,0.8610051863941734
58.0,0.5702050562687118,1.065451948468961,0.4035325694733238,0.6643691290523418,0.935063456942301,0.9805532293425718,0.5746528096025689,0.7048465139989593,0.44837000048441666,0.5039243685183096,0.3789243692891443,0.458023553886465,0.45197212217766936,0.617538017466335,0.8163807576413928
59.0,0.5275614371583688,1.0367141920225094,0.3837212278661494,0.6271525704127261,0.9210682093463475,0.9633690252420811,0.583931645087639,0.6930755430479496,0.4539222132499649,0.48204957608902543,0.36937352044583405,0.4276597030949732,0.43614348969719813,0.5973938385036637,0.7737392075945345
60.0,0.519099722239484,1.0088908796075566,0.37516509341343085,0.5859398639104774,0.9021719860409095,0.9432174246583421,0.5765722631192471,0.6829531608440225,0.44917633530521606,0.4534695085913115,0.3438804681712214,0.425931368057379,0.43043523410245066,0.5845617341215484,0.7706723750595472
61.0,0.47924810404583706,1.004026092937716,0.353839841153298,0.5815663076612582,0.8666487443133741,0.9297428510158275,0.566249573729844,0.6696632337376033,0.4370309916286135,0.44121811641483144,0.3316290759947413,0.40081023409816313,0.4175324597890231,0.5556969865563356,0.7662821930820954
62.0,0.46199038019023025,0.9709536418233214,0.3629312809607506,0.5344818970362337,0.8482974947817428,0.9179961061527601,0.5555061881176798,0.6700932811674156,0.41215148626614484,0.4600351149000431,0.3504460758691863,0.36531270168062396,0.38196403099533094,0.5260084339719909,0.7298953842267843
63.0,0.40246032225335693,0.9494190225601774,0.3297687179116707,0.502110969940145,0.8024434252810594,0.9121925974048799,0.521712037650547,0.621546816671991,0.3855638876234099,0.46726493484340953,0.3467830091896997,0.3613584369400878,0.3461052398311859,0.48439195102560273,0.6800115810258203
64.0,0.359954713227983,0.9266638805542046,0.3145272674406773,0.495432334418647,0.7668572176585655,0.891955056136625,0.5081037284200346,0.5879717781139503,0.36698639830600677,0.4238770745373709,0.31673421942715757,0.3375389134238066,0.33533105952389985,0.4761477943286675,0.6700442881142844
65.0,0.3623817925013861,0.9206339966672705,0.30817591086901497,0.47907709713372926,0.7358417963455133,0.8857931952762733,0.4689697669315778,0.5719596222149663,0.3471150921229458,0.4343547787963521,0.31075927509682494,0.33059811116987253,0.31738749799280563,0.45029318028045145,0.6378771771056363
66.0,0.32981192832995476,0.8562577917239245,0.2681260862388005,0.43084505010051627,0.7052847868705012,0.8891647562201511,0.4252402748284239,0.536894046708991,0.3166509242654255,0.463074603163426,0.32477673263940565,0.3095485604937548,0.2837340420874198,0.41773246622618637,0.6003353521516995
67.0,0.3403330159567986,0.8550714305398575,0.26563623155795957,0.4262951037813396,0.6940586696336,0.892731082284844,0.4295419978383551,0.5123087650008147,0.3054825518323387,0.4622392537848668,0.33457968086211637,0.3027866567174243,0.276064307728798,0.40609635752991863,0.5840439938094272
68.0,0.3189971190156084,0.8548673158897001,0.25497271958023554,0.4155731112203147,0.6833304450817416,0.8929075227179305,0.4081169567256902,0.5011605255957002,0.2841673985958437,0.45154685572084957,0.3238872827980991,0.29173374264203183,0.25443709196604086,0.38460318471162575,0.5734896427279964
69.0,0.281305082088418,0.8330395348072122,0.24367569360653643,0.3786678165580577,0.6565223877498567,0.8884368339293983,0.376534715660364,0.4715897033465117,0.26252794095548304,0.45628407420591327,0.33128407571905344,0.28074408652644306,0.22663834983787626,0.3518511349824314,0.5404878548725325
70.0,0.24630770324042128,0.801151032551137,0.20935334328212563,0.3475989108748387,0.6185139313527631,0.8755652136564693,0.3412603837872145,0.4522059646684303,0.23482561293662865,0.4548225513359882,0.33831769837736164,0.2618594500594278,0.1966869156458591,0.3321634709434445,0.5084882453304213
71.0,0.2483281172939677,0.7770644786343449,0.18804346175353737,0.31326501990101097,0.5781486528469211,0.8735328233313936,0.301203086672011,0.42896441851635103,0.20822748797036306,0.46711930957780445,0.349472252178407,0.26290836860013267,0.20082941155598943,0.3204927966222276,0.47873230023148444
72.0,0.21318870060054118,0.744688581285452,0.1699119995003079,0.2970415226068232,0.547528787902263,0.8585413089219625,0.29079876751948086,0.40576557291216186,0.1832382364438131,0.413775699357862,0.2983910853699915,0.2565903270996806,0.17125945585850802,0.29625974555583934,0.45427414775766484
73.0,0.19594818169980904,0.6989543084308635,0.16349093694170735,0.2645352940465525,0.49290001100145864,0.8030424233798653,0.24484196311026263,0.3882424119024749,0.16162391739048257,0.34524071411827295,0.24047881051264122,0.2214054962720162,0.14224629987417647,0.2680082728831941,0.4200394621503736
74.0,0.17621602921066365,0.6534832135623114,0.16063627226858518,0.25817809415718584,0.439782909893115,0.7308725487439582,0.21302629854213834,0.39665587611125636,0.14339386281415353,0.31704924988229155,0.20894114286795518,0.20038608293246948,0.1251925600501826,0.24387439242540562,0.37349521422615145
75.0,0.1515379231916217,0.6381056437204922,0.16656845292521683,0.26281518638411117,0.40581445175971914,0.6765349300072676,0.19866700907665508,0.4263180107708577,0.1313770436164517,0.2932178155096603,0.1923774803954473,0.1865801072612605,0.11796648786063847,0.22462751962980673,0.34023326230244694
76.0,0.13726392676939417,0.6173187140008798,0.16621720330449638,0.23686730238279496,0.3777582610886757,0.6445367814366075,0.18453673166828774,0.4008584061477683,0.13167382934571992,0.26195954603644206,0.15271584957769138,0.1831272339752334,0.09927975005609856,0.21041743693879864,0.322974950242191
77.0,0.13811659786001346,0.5933319095118252,0.15095142652299212,0.2242802864594734,0.34790366932980454,0.6175753490088333,0.16019063652030502,0.39110766185363643,0.1237009835878768,0.2498795665902468,0.13683608938510478,0.17688755793016306,0.08027251943539446,0.19652250999376392,0.30927755448665945
78.0,0.1299836728407515,0.5589422530131712,0.14858771088358066,0.23318204517384997,0.31472263124286076,0.5803031289708956,0.14202274243888244,0.3778946908804929,0.11487676391129509,0.22885153878134576,0.12450371375011679,0.16555857049189351,0.07200973279993723,0.17411926374633288,0.2968714863552659
79.0,0.12793261528510078,0.5328964552493598,0.12975816926879088,0.23242352920988524,0.27455449893000017,0.5466222935158,0.09813995133699245,0.3694741981206874,0.08839875193388122,0.21538349957444441,0.10033925343844272,0.16847426430416068,0.06775819088882508,0.1516077580814993,0.2844304455638129
80.0,0.12218842272583683,0.5277690660902008,0.1227728722050225,0.23074892054602666,0.2538704516636168,0.5124844682409593,0.0842138555284904,0.3416118411288202,0.07390815317979195,0.18963454976576932,0.07946505982197107,0.1480414297524145,0.055604309785555035,0.13773039216097221,0.2579615350420625
81.0,0.11685441945817912,0.4796927729398996,0.1149858977670388,0.2118881222952014,0.23426848572835743,0.46951747296934593,0.07246897890613653,0.30803509376863114,0.06274308249306869,0.16470179289118306,0.05986308471885895,0.1417450684229103,0.045342686576120374,0.12820019288519982,0.23109891716408337
82.0,0.1114083764750234,0.44332844707413904,0.09667359776715684,0.1970307585026249,0.21033259844552063,0.4322133067316614,0.060923993411335454,0.27836128106588925,0.059839199205554736,0.13398446250490417,0.04936907854504094,0.1349376723712155,0.04295361621198574,0.12100176388903514,0.22292054149353263
83.0,0.09914043812201694,0.374080802592669,0.07803918705199016,0.17541691836377685,0.160136227464266,0.34685929100274115,0.03435935457005626,0.2448245283740383,0.038762640119445524,0.06849779767219365,0.00834742222274359,0.1099913343243739,0.04585688224914094,0.09211262699815922,0.18399542720499587
84.0,0.08847782741534253,0.34067383235445425,0.057384715829881,0.1536340952895278,0.14009233640717542,0.2912751431279683,0.021520338427765847,0.21972960733094823,0.02938469715006139,0.04304715375627636,-0.01289690173167369,0.11025081314783067,0.03622725916288294,0.07662677819908358,0.15330183261348745
85.0,0.07436413301289252,0.317762474041439,0.047609475040706464,0.12261190857979228,0.12338449329010959,0.24778479591674502,0.015601520454730237,0.18611268425367883,0.014689921050548407,0.019076279008280402,-0.027281336453818,0.08835901359608477,0.028454565926465815,0.06035647930744625,0.14564884787171187
86.0,0.06409446190067074,0.2989937338583915,0.029276614968957046,0.1186539673925311,0.09519960599512019,0.186218660073027,0.010015207345923094,0.13005917948884266,0.009509203001799749,-0.022828011096346496,-0.06741399794205896,0.07453778333718368,0.03432484275657886,0.05623597184379617,0.1317121279162304
87.0,0.060654722778833645,0.2702250104212498,0.02711192040719436,0.11161753658103699,0.07769128373103157,0.15754813596621,-0.0024736044490703455,0.11616710738134677,0.009031161505937727,-0.027345848362240962,-0.06926201563635388,0.07575866192967977,0.03274430317782612,0.06103528582056326,0.11773502512826288
88.0,0.0549723454554703,0.2514181911865493,0.02762256181697809,0.10395418732653068,0.0648813532731368,0.13153433311594387,-0.002233624023222219,0.08925680664187052,0.007896781671829325,-0.030419463489373015,-0.06825730097465332,0.07405832192555462,0.024637643103854145,0.058051843748913735,0.10101170862636326
89.0,0.06067558960110362,0.23481588511597398,0.017509747337462123,0.10185992781728426,0.05525544107545689,0.10659523485203659,-0.003109142024067202,0.0703182371879879,0.005009607591747428,-0.06336879391646245,-0.1052536103289067,0.07622781539448882,0.00897003691701536,0.05299367396791043,0.0878919447661356
90.0,0.06490089813221195,0.21495352635673864,0.018192416784967486,0.0995993170000545,0.04267355016943366,0.07078780943207323,-0.003219092364392046,0.05947063566452419,0.0023949134904928202,-0.08028352884070356,-0.12130916953186692,0.08500649265782298,0.02695268936061131,0.046864333619482085,0.07916534947617977
91.0,0.04641804198465912,0.18945426652792324,0.012228171253836354,0.0940749127070751,0.030808634103713824,0.038804315475794875,-0.0031047256192191603,0.04546985959655364,0.0024908692494175684,-0.09505221205619348,-0.13388716319588695,0.07087613515517764,0.020688567244175046,0.02454630622850284,0.05534625307483984
92.0,0.04186029683751241,0.17647581584019248,0.012089923943483474,0.09204485124631362,0.026969947478464346,0.02448489799937575,-0.005939576992940441,0.038859550198637766,0.003007960101423151,-0.08001991815423745,-0.11722922017645539,0.06496359689482505,0.025226729248311132,0.02190687399046163,0.050259359374223773
93.0,0.041872728977302334,0.16119471753174455,0.0013263043693748154,0.0866404852919196,0.02319233768471771,0.017852240497744896,-0.010774006831280802,0.02066142999838819,-0.0020361923970475854,-0.08007614531940276,-0.11263428455092302,0.06049809825916761,0.019228069160882568,0.017652826732597247,0.030129626619945157
94.0,0.04487848247626257,0.14831261740873428,-0.012056562167722981,0.07498157476655193,0.022791517687705855,0.018539509077502618,-0.009785086805697897,-0.001902967132800327,-0.0016630650198682661,-0.09041691524536091,-0.117322744549293,0.059052172505801866,0.018609961365452708,0.017370721819214358,0.029482133974862938
95.0,0.04846959429180504,0.13275727262366002,-0.023056326682323238,0.062572928548629,0.022469648176431097,0.017977896992305627,-0.009606062979446942,-0.0362940861574439,-0.0018839732411086911,-0.08909301119304187,-0.11552472896738926,0.0536857262219911,0.018164588791564396,0.016959806932107233,0.02904164030506424
96.0,0.05098551894468739,0.12526202040476106,-0.02673196653363127,0.06459442194952719,0.01996020604079941,0.016994154235858743,-0.013657856011939511,-0.04349389380243259,-0.0032040566528370434,-0.07909580254522616,-0.10046332363401615,0.05221408707654876,0.021722063623063847,0.01705949091883322,0.029311030199683497
97.0,0.05348291453522589,0.12294783555698954,-0.029714887430789767,0.06806108649784176,0.017737015690772524,0.015989392903804644,-0.016285945926428756,-0.051971795484287354,-0.009421910167738808,-0.08471902476047945,-0.10529515617931424,0.04929685882407298,0.02128974077234296,0.010547867038176534,0.028516224220227825
98.0,0.05498301030712889,0.12015069870259079,-0.031233684064513823,0.053695813336506075,0.017387353533712503,0.015151234884905097,-0.015944768910864326,-0.05210644323482748,-0.008860669568459108,-0.08969354124539283,-0.10961385971063929,0.04742085680523706,0.01227057425451161,0.010023370907160883,0.027557830819710534
99.0,0.059819798118695554,0.11889078420029721,-0.028772251475753984,0.044212129651916364,0.015479835852134331,0.01262032489168772,-0.014924140557292562,-0.06064278122166832,-0.009763407431498006,-0.09104116856391287,-0.10654504453290511,0.04996127872903,0.010314089186366624,0.01356190121819531,0.024210600523975574
100.0,0.05416048934368904,0.10108948325134244,-0.03195430419382099,0.04298093704482129,0.012167239579354333,0.010395970022749654,-0.018407888003689903,-0.06593463255523004,-0.009554159146755063,-0.08685805665338597,-0.10195239627602748,0.04879677545672518,0.008729219631900495,0.01304223023361522,0.02382396503907299
101.0,0.05760176070776141,0.10353280557686516,-0.03789409930881372,0.03887640095801475,0.011624301429294293,0.01007204786010839,-0.01964856506319191,-0.07233184150835958,-0.00956824247004747,-0.08684028859010631,-0.101821561998346,0.04816229125670426,0.008617678103452327,0.010418419394706233,0.021619779496892987
102.0,0.05373704221556745,0.10460146255987349,-0.039481673086669,0.035876432826144514,0.011754387570170046,0.006504381316874677,-0.020927232410357162,-0.07417402398220675,-0.011071630944679101,-0.09760909053866426,-0.11259036394690394,0.04687512028575517,0.005130120604612873,0.010597643757597945,0.017229591536563785
103.0,0.05403981793437258,0.09753169414259609,-0.042422018682376536,0.02113558695007008,0.011148830602002105,0.006183436128001656,-0.02327445306953665,-0.07773936126017326,-0.01432104413741109,-0.09971033090485368,-0.11474792488981608,0.03709594407970057,-0.009699509250096073,0.008342133477283515,0.01827410862291039
104.0,0.06304954607334876,0.08740168182863024,-0.03916299725124886,0.014102795182159376,0.008372083856459132,0.004664917721347582,-0.023313742152001132,-0.07881631329441861,-0.01816116947379521,-0.09572571158760837,-0.11445230315690885,0.029143121252889804,-0.00968987020725819,0.005599955726292906,0.016396324281685602
105.0,0.06228712117099614,0.07352518142802002,-0.0465729011743443,0.019708946948813685,0.005998773618837647,0.002168727041322028,-0.021251987881000196,-0.07713167650997185,-0.018696747022928565,-0.10286359963024155,-0.12202068742055044,0.028884942578845007,-0.0145124752065769,0.006324809600681665,0.012213949689143454
106.0,0.06449988989364198,0.0661754151495158,-0.039141736512211665,0.015689339790254452,0.0038738264167360982,-0.0014370088957780089,-0.022539867985656742,-0.06593228811757695,-0.02012983280637922,-0.10337381578625968,-0.11513852132849742,0.024266111697507513,-0.022998585894196424,0.003916760805973496,0.006000917042908527
107.0,0.06059151564143059,0.06261636484276102,-0.043271519892195326,0.01578850610399006,0.003749829790860862,-0.0011359061889366032,-0.02275534171902639,-0.06630149634967572,-0.024318495756800503,-0.10424058068814304,-0.11609828785522061,0.020588549195971622,-0.0271775055324422,-0.0016594984425398027,0.00605492644359756
108.0,0.07118107896925334,0.05592954904257044,-0.05992795319370726,0.010696034861020486,0.0024602634886797016,-0.0037479122745641288,-0.028536338758721413,-0.06430902149439878,-0.031712927873034716,-0.1064285191087704,-0.11810167052227478,0.019979847889686906,-0.027105286588528014,3.269327261045365e-05,0.00406261570445677
109.0,0.06648880819204996,0.05174208618831491,-0.056885883462325856,0.005746647718000716,0.001849343092545634,-0.0054413990076221325,-0.028770810530366224,-0.06510050402168563,-0.03022777820268707,-0.09435751308217735,-0.10226265107929446,0.012519777361911053,-0.016882898514606642,0.0023124135563139664,0.004427196173596601
110.0,0.059152569420885155,0.04803112995574646,-0.06893474488736787,-0.0060589156061576655,0.00181412164319255,-0.005065742579847318,-0.032868422253404486,-0.07460653309062766,-0.03878638075269505,-0.1033651552902919,-0.1113332824347964,-0.0032223549121197814,-0.02895173161652435,-0.001511161291203395,-0.0009904513971207265
111.0,0.05606336004720186,0.04504418791227547,-0.08569671654391428,-0.014326884607237177,0.002032014160479562,-0.005228464368615921,-0.03707642427505571,-0.07724767391735604,-0.04404909141387475,-0.11213430312173273,-0.12432942472039378,-0.013697517560299358,-0.03384992307715062,-0.004065151869744136,-0.0009614720944834895
